lux,waktu,esi,status,jarak
395.3,262.0,6.9,SANGAT LELAH,Sedang (30–70 cm)
403.8,263.0,7.08,SANGAT LELAH,Sedang (30–70 cm)
411.6,263.0,7.22,SANGAT LELAH,Sedang (30–70 cm)
418.1,263.0,7.33,SANGAT LELAH,Sedang (30–70 cm)
424.7,263.0,7.45,SANGAT LELAH,Sedang (30–70 cm)
430.8,263.0,7.55,SANGAT LELAH,Sedang (30–70 cm)
436.4,263.0,7.65,SANGAT LELAH,Sedang (30–70 cm)
441.2,263.0,7.74,SANGAT LELAH,Sedang (30–70 cm)
446.8,263.0,7.83,SANGAT LELAH,Sedang (30–70 cm)
452.4,263.0,7.93,SANGAT LELAH,Sedang (30–70 cm)
457.5,263.0,8.02,SANGAT LELAH,Sedang (30–70 cm)
463.4,263.0,8.12,SANGAT LELAH,Sedang (30–70 cm)
471.4,264.0,8.3,SANGAT LELAH,Sedang (30–70 cm)
480.2,264.0,8.45,SANGAT LELAH,Sedang (30–70 cm)
489.8,264.0,8.62,SANGAT LELAH,Sedang (30–70 cm)
498.6,264.0,8.78,SANGAT LELAH,Sedang (30–70 cm)
508.2,264.0,8.95,SANGAT LELAH,Dekat (<30 cm)
517.5,264.0,9.11,SANGAT LELAH,Dekat (<30 cm)
529.1,264.0,9.31,SANGAT LELAH,Dekat (<30 cm)
540.1,264.0,9.51,SANGAT LELAH,Dekat (<30 cm)
549.9,264.0,9.68,SANGAT LELAH,Dekat (<30 cm)
556.9,264.0,9.8,SANGAT LELAH,Dekat (<30 cm)
563.4,264.0,9.92,SANGAT LELAH,Dekat (<30 cm)
570.4,264.0,10.04,SANGAT LELAH,Dekat (<30 cm)
577.9,265.0,10.21,SANGAT LELAH,Dekat (<30 cm)
586.0,265.0,10.35,SANGAT LELAH,Dekat (<30 cm)
593.5,265.0,10.48,SANGAT LELAH,Dekat (<30 cm)
603.2,265.0,10.66,SANGAT LELAH,Dekat (<30 cm)
613.1,265.0,10.83,SANGAT LELAH,Dekat (<30 cm)
622.7,265.0,11.0,SANGAT LELAH,Dekat (<30 cm)
632.0,265.0,11.16,SANGAT LELAH,Dekat (<30 cm)
641.6,265.0,11.34,SANGAT LELAH,Dekat (<30 cm)
651.8,265.0,11.51,SANGAT LELAH,Dekat (<30 cm)
661.1,265.0,11.68,SANGAT LELAH,Dekat (<30 cm)
671.7,265.0,11.87,SANGAT LELAH,Dekat (<30 cm)
682.3,265.0,12.05,SANGAT LELAH,Dekat (<30 cm)
693.2,266.0,12.29,SANGAT LELAH,Dekat (<30 cm)
703.3,266.0,12.47,SANGAT LELAH,Dekat (<30 cm)
713.1,266.0,12.65,SANGAT LELAH,Dekat (<30 cm)
721.4,266.0,12.79,SANGAT LELAH,Dekat (<30 cm)
725.9,266.0,12.87,SANGAT LELAH,Dekat (<30 cm)
730.0,266.0,12.95,SANGAT LELAH,Dekat (<30 cm)
733.7,266.0,13.01,SANGAT LELAH,Dekat (<30 cm)
737.4,266.0,13.08,SANGAT LELAH,Dekat (<30 cm)
740.8,266.0,13.14,SANGAT LELAH,Dekat (<30 cm)
744.4,266.0,13.2,SANGAT LELAH,Dekat (<30 cm)
751.6,266.0,13.33,SANGAT LELAH,Dekat (<30 cm)
757.7,266.0,13.44,SANGAT LELAH,Dekat (<30 cm)
763.3,267.0,13.59,SANGAT LELAH,Dekat (<30 cm)
769.1,267.0,13.69,SANGAT LELAH,Dekat (<30 cm)
781.9,267.0,13.92,SANGAT LELAH,Dekat (<30 cm)
798.5,267.0,14.21,SANGAT LELAH,Dekat (<30 cm)
813.7,267.0,14.48,SANGAT LELAH,Dekat (<30 cm)
832.7,267.0,14.82,SANGAT LELAH,Dekat (<30 cm)
852.2,267.0,15.17,SANGAT LELAH,Dekat (<30 cm)
873.3,267.0,15.55,SANGAT LELAH,Dekat (<30 cm)
893.1,267.0,15.9,SANGAT LELAH,Dekat (<30 cm)
915.0,267.0,16.29,SANGAT LELAH,Dekat (<30 cm)
925.8,267.0,16.48,SANGAT LELAH,Dekat (<30 cm)
935.6,267.0,16.65,SANGAT LELAH,Dekat (<30 cm)
952.5,268.0,17.02,SANGAT LELAH,Dekat (<30 cm)
973.0,268.0,17.39,SANGAT LELAH,Dekat (<30 cm)
998.1,268.0,17.83,SANGAT LELAH,Dekat (<30 cm)
1021.1,268.0,18.24,SANGAT LELAH,Dekat (<30 cm)
1044.9,268.0,18.67,SANGAT LELAH,Dekat (<30 cm)
1063.7,268.0,19.01,SANGAT LELAH,Dekat (<30 cm)
1065.6,268.0,19.04,SANGAT LELAH,Dekat (<30 cm)
1067.3,268.0,19.07,SANGAT LELAH,Dekat (<30 cm)
1063.8,268.0,19.01,SANGAT LELAH,Dekat (<30 cm)
1070.6,268.0,19.13,SANGAT LELAH,Dekat (<30 cm)
1080.1,268.0,19.3,SANGAT LELAH,Dekat (<30 cm)
1088.8,268.0,19.45,SANGAT LELAH,Dekat (<30 cm)
1093.9,269.0,19.62,SANGAT LELAH,Dekat (<30 cm)
1094.2,269.0,19.62,SANGAT LELAH,Dekat (<30 cm)
1094.6,269.0,19.63,SANGAT LELAH,Dekat (<30 cm)
1091.8,269.0,19.58,SANGAT LELAH,Dekat (<30 cm)
1080.3,269.0,19.37,SANGAT LELAH,Dekat (<30 cm)
1053.0,269.0,18.88,SANGAT LELAH,Dekat (<30 cm)
1027.8,269.0,18.43,SANGAT LELAH,Dekat (<30 cm)
990.5,269.0,17.76,SANGAT LELAH,Dekat (<30 cm)
947.9,269.0,17.0,SANGAT LELAH,Dekat (<30 cm)
902.5,269.0,16.18,SANGAT LELAH,Dekat (<30 cm)
860.8,269.0,15.44,SANGAT LELAH,Dekat (<30 cm)
816.3,269.0,14.64,SANGAT LELAH,Dekat (<30 cm)
771.1,270.0,13.88,SANGAT LELAH,Dekat (<30 cm)
727.4,270.0,13.09,SANGAT LELAH,Dekat (<30 cm)
687.2,270.0,12.37,SANGAT LELAH,Dekat (<30 cm)
649.3,270.0,11.69,SANGAT LELAH,Dekat (<30 cm)
614.5,270.0,11.06,SANGAT LELAH,Dekat (<30 cm)
582.5,270.0,10.48,SANGAT LELAH,Dekat (<30 cm)
553.0,270.0,9.95,SANGAT LELAH,Dekat (<30 cm)
525.5,270.0,9.46,SANGAT LELAH,Dekat (<30 cm)
500.4,270.0,9.01,SANGAT LELAH,Dekat (<30 cm)
477.3,270.0,8.59,SANGAT LELAH,Sedang (30–70 cm)
455.3,270.0,8.2,SANGAT LELAH,Sedang (30–70 cm)
434.8,270.0,7.83,SANGAT LELAH,Sedang (30–70 cm)
416.5,271.0,7.53,SANGAT LELAH,Sedang (30–70 cm)
399.7,271.0,7.22,SANGAT LELAH,Sedang (30–70 cm)
384.3,271.0,6.94,SANGAT LELAH,Sedang (30–70 cm)
370.2,271.0,6.69,SANGAT LELAH,Sedang (30–70 cm)
357.4,271.0,6.46,SANGAT LELAH,Sedang (30–70 cm)
345.6,271.0,6.24,SANGAT LELAH,Sedang (30–70 cm)
334.7,271.0,6.05,SANGAT LELAH,Sedang (30–70 cm)
324.5,271.0,5.86,SANGAT LELAH,Sedang (30–70 cm)
315.1,271.0,5.69,SANGAT LELAH,Sedang (30–70 cm)
306.4,271.0,5.54,SANGAT LELAH,Sedang (30–70 cm)
298.4,271.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
291.1,272.0,5.28,SANGAT LELAH,Sedang (30–70 cm)
284.3,272.0,5.16,SANGAT LELAH,Sedang (30–70 cm)
278.1,272.0,5.04,SANGAT LELAH,Sedang (30–70 cm)
272.3,272.0,4.94,SANGAT LELAH,Sedang (30–70 cm)
267.0,272.0,4.84,SANGAT LELAH,Sedang (30–70 cm)
261.3,272.0,4.74,SANGAT LELAH,Sedang (30–70 cm)
255.3,272.0,4.63,SANGAT LELAH,Sedang (30–70 cm)
249.8,272.0,4.53,SANGAT LELAH,Sedang (30–70 cm)
245.4,272.0,4.45,SANGAT LELAH,Sedang (30–70 cm)
241.5,272.0,4.38,SANGAT LELAH,Sedang (30–70 cm)
238.1,272.0,4.32,SANGAT LELAH,Sedang (30–70 cm)
234.9,273.0,4.28,SANGAT LELAH,Sedang (30–70 cm)
232.0,273.0,4.22,SANGAT LELAH,Sedang (30–70 cm)
229.3,273.0,4.17,SANGAT LELAH,Sedang (30–70 cm)
227.0,273.0,4.13,SANGAT LELAH,Sedang (30–70 cm)
224.8,273.0,4.09,SANGAT LELAH,Sedang (30–70 cm)
222.7,273.0,4.05,SANGAT LELAH,Sedang (30–70 cm)
220.8,273.0,4.02,SANGAT LELAH,Sedang (30–70 cm)
219.0,273.0,3.99,SANGAT LELAH,Sedang (30–70 cm)
217.4,273.0,3.96,SANGAT LELAH,Sedang (30–70 cm)
215.9,273.0,3.93,SANGAT LELAH,Sedang (30–70 cm)
214.5,273.0,3.9,SANGAT LELAH,Sedang (30–70 cm)
213.0,274.0,3.89,SANGAT LELAH,Sedang (30–70 cm)
211.6,274.0,3.87,SANGAT LELAH,Sedang (30–70 cm)
210.3,274.0,3.84,SANGAT LELAH,Sedang (30–70 cm)
210.2,274.0,3.84,SANGAT LELAH,Sedang (30–70 cm)
211.6,274.0,3.87,SANGAT LELAH,Sedang (30–70 cm)
213.2,274.0,3.9,SANGAT LELAH,Sedang (30–70 cm)
214.7,274.0,3.92,SANGAT LELAH,Sedang (30–70 cm)
216.4,274.0,3.95,SANGAT LELAH,Sedang (30–70 cm)
218.0,274.0,3.98,SANGAT LELAH,Sedang (30–70 cm)
219.5,274.0,4.01,SANGAT LELAH,Sedang (30–70 cm)
221.0,274.0,4.04,SANGAT LELAH,Sedang (30–70 cm)
222.5,275.0,4.08,SANGAT LELAH,Sedang (30–70 cm)
224.1,275.0,4.11,SANGAT LELAH,Sedang (30–70 cm)
226.7,275.0,4.16,SANGAT LELAH,Sedang (30–70 cm)
230.5,275.0,4.23,SANGAT LELAH,Sedang (30–70 cm)
234.0,275.0,4.29,SANGAT LELAH,Sedang (30–70 cm)
238.0,275.0,4.36,SANGAT LELAH,Sedang (30–70 cm)
242.1,275.0,4.44,SANGAT LELAH,Sedang (30–70 cm)
246.3,275.0,4.52,SANGAT LELAH,Sedang (30–70 cm)
250.2,275.0,4.59,SANGAT LELAH,Sedang (30–70 cm)
254.3,275.0,4.66,SANGAT LELAH,Sedang (30–70 cm)
257.8,275.0,4.73,SANGAT LELAH,Sedang (30–70 cm)
261.1,276.0,4.8,SANGAT LELAH,Sedang (30–70 cm)
264.0,276.0,4.86,SANGAT LELAH,Sedang (30–70 cm)
266.4,276.0,4.9,SANGAT LELAH,Sedang (30–70 cm)
268.5,276.0,4.94,SANGAT LELAH,Sedang (30–70 cm)
270.5,276.0,4.98,SANGAT LELAH,Sedang (30–70 cm)
272.2,276.0,5.01,SANGAT LELAH,Sedang (30–70 cm)
273.8,276.0,5.04,SANGAT LELAH,Sedang (30–70 cm)
275.3,276.0,5.07,SANGAT LELAH,Sedang (30–70 cm)
277.0,276.0,5.1,SANGAT LELAH,Sedang (30–70 cm)
278.3,276.0,5.12,SANGAT LELAH,Sedang (30–70 cm)
279.5,276.0,5.14,SANGAT LELAH,Sedang (30–70 cm)
280.7,277.0,5.18,SANGAT LELAH,Sedang (30–70 cm)
281.9,277.0,5.21,SANGAT LELAH,Sedang (30–70 cm)
282.9,277.0,5.22,SANGAT LELAH,Sedang (30–70 cm)
283.9,277.0,5.24,SANGAT LELAH,Sedang (30–70 cm)
284.8,277.0,5.26,SANGAT LELAH,Sedang (30–70 cm)
285.8,277.0,5.28,SANGAT LELAH,Sedang (30–70 cm)
286.7,277.0,5.29,SANGAT LELAH,Sedang (30–70 cm)
287.6,277.0,5.31,SANGAT LELAH,Sedang (30–70 cm)
288.4,277.0,5.33,SANGAT LELAH,Sedang (30–70 cm)
289.0,277.0,5.34,SANGAT LELAH,Sedang (30–70 cm)
289.5,277.0,5.35,SANGAT LELAH,Sedang (30–70 cm)
289.8,278.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
290.1,278.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
290.4,278.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
290.7,278.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
290.7,278.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
290.8,278.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
290.9,278.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
290.9,278.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
290.9,278.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
290.9,278.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
290.9,278.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
290.7,279.0,5.41,SANGAT LELAH,Sedang (30–70 cm)
290.7,279.0,5.41,SANGAT LELAH,Sedang (30–70 cm)
290.6,279.0,5.41,SANGAT LELAH,Sedang (30–70 cm)
290.5,279.0,5.4,SANGAT LELAH,Sedang (30–70 cm)
290.4,279.0,5.4,SANGAT LELAH,Sedang (30–70 cm)
290.3,279.0,5.4,SANGAT LELAH,Sedang (30–70 cm)
290.0,279.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
289.7,279.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
289.6,279.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
289.3,279.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
289.2,279.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
289.0,280.0,5.4,SANGAT LELAH,Sedang (30–70 cm)
288.8,280.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
288.5,280.0,5.39,SANGAT LELAH,Sedang (30–70 cm)
288.3,280.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
288.1,280.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
288.0,280.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
287.9,280.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
287.8,280.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
287.7,280.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
287.7,280.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
287.6,280.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
287.4,281.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
287.4,281.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
287.5,281.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
288.3,281.0,5.4,SANGAT LELAH,Sedang (30–70 cm)
289.9,281.0,5.43,SANGAT LELAH,Sedang (30–70 cm)
293.7,281.0,5.5,SANGAT LELAH,Sedang (30–70 cm)
297.2,281.0,5.57,SANGAT LELAH,Sedang (30–70 cm)
304.7,281.0,5.71,SANGAT LELAH,Sedang (30–70 cm)
313.9,281.0,5.88,SANGAT LELAH,Sedang (30–70 cm)
323.0,281.0,6.05,SANGAT LELAH,Sedang (30–70 cm)
331.3,281.0,6.21,SANGAT LELAH,Sedang (30–70 cm)
338.6,282.0,6.36,SANGAT LELAH,Sedang (30–70 cm)
344.8,282.0,6.48,SANGAT LELAH,Sedang (30–70 cm)
349.8,282.0,6.58,SANGAT LELAH,Sedang (30–70 cm)
353.4,282.0,6.64,SANGAT LELAH,Sedang (30–70 cm)
356.6,282.0,6.7,SANGAT LELAH,Sedang (30–70 cm)
358.9,282.0,6.75,SANGAT LELAH,Sedang (30–70 cm)
360.9,282.0,6.79,SANGAT LELAH,Sedang (30–70 cm)
363.3,282.0,6.83,SANGAT LELAH,Sedang (30–70 cm)
365.5,282.0,6.87,SANGAT LELAH,Sedang (30–70 cm)
368.1,282.0,6.92,SANGAT LELAH,Sedang (30–70 cm)
372.0,282.0,6.99,SANGAT LELAH,Sedang (30–70 cm)
377.0,283.0,7.11,SANGAT LELAH,Sedang (30–70 cm)
381.6,283.0,7.2,SANGAT LELAH,Sedang (30–70 cm)
387.6,283.0,7.31,SANGAT LELAH,Sedang (30–70 cm)
396.4,283.0,7.48,SANGAT LELAH,Sedang (30–70 cm)
406.2,283.0,7.66,SANGAT LELAH,Sedang (30–70 cm)
415.6,283.0,7.84,SANGAT LELAH,Sedang (30–70 cm)
425.5,283.0,8.03,SANGAT LELAH,Sedang (30–70 cm)
436.4,283.0,8.23,SANGAT LELAH,Sedang (30–70 cm)
445.8,283.0,8.41,SANGAT LELAH,Sedang (30–70 cm)
453.8,283.0,8.56,SANGAT LELAH,Sedang (30–70 cm)
461.2,283.0,8.7,SANGAT LELAH,Sedang (30–70 cm)
467.0,284.0,8.84,SANGAT LELAH,Sedang (30–70 cm)
469.7,284.0,8.89,SANGAT LELAH,Sedang (30–70 cm)
471.3,284.0,8.92,SANGAT LELAH,Sedang (30–70 cm)
472.8,284.0,8.95,SANGAT LELAH,Sedang (30–70 cm)
475.4,284.0,9.0,SANGAT LELAH,Sedang (30–70 cm)
478.4,284.0,9.06,SANGAT LELAH,Sedang (30–70 cm)
482.0,284.0,9.13,SANGAT LELAH,Sedang (30–70 cm)
485.3,284.0,9.19,SANGAT LELAH,Sedang (30–70 cm)
490.8,284.0,9.29,SANGAT LELAH,Sedang (30–70 cm)
498.9,284.0,9.45,SANGAT LELAH,Sedang (30–70 cm)
508.1,284.0,9.62,SANGAT LELAH,Dekat (<30 cm)
516.6,285.0,9.82,SANGAT LELAH,Dekat (<30 cm)
527.5,285.0,10.02,SANGAT LELAH,Dekat (<30 cm)
539.6,285.0,10.25,SANGAT LELAH,Dekat (<30 cm)
551.9,285.0,10.49,SANGAT LELAH,Dekat (<30 cm)
563.2,285.0,10.7,SANGAT LELAH,Dekat (<30 cm)
573.6,285.0,10.9,SANGAT LELAH,Dekat (<30 cm)
582.3,285.0,11.06,SANGAT LELAH,Dekat (<30 cm)
587.7,285.0,11.17,SANGAT LELAH,Dekat (<30 cm)
592.7,285.0,11.26,SANGAT LELAH,Dekat (<30 cm)
593.9,285.0,11.28,SANGAT LELAH,Dekat (<30 cm)
591.1,285.0,11.23,SANGAT LELAH,Dekat (<30 cm)
588.0,285.0,11.17,SANGAT LELAH,Dekat (<30 cm)
585.1,286.0,11.16,SANGAT LELAH,Dekat (<30 cm)
584.4,286.0,11.14,SANGAT LELAH,Dekat (<30 cm)
587.1,286.0,11.19,SANGAT LELAH,Dekat (<30 cm)
589.5,286.0,11.24,SANGAT LELAH,Dekat (<30 cm)
593.6,286.0,11.32,SANGAT LELAH,Dekat (<30 cm)
601.0,286.0,11.46,SANGAT LELAH,Dekat (<30 cm)
610.7,286.0,11.64,SANGAT LELAH,Dekat (<30 cm)
619.7,286.0,11.81,SANGAT LELAH,Dekat (<30 cm)
630.5,286.0,12.02,SANGAT LELAH,Dekat (<30 cm)
645.0,286.0,12.3,SANGAT LELAH,Dekat (<30 cm)
661.8,286.0,12.62,SANGAT LELAH,Dekat (<30 cm)
677.2,286.0,12.91,SANGAT LELAH,Dekat (<30 cm)
694.0,287.0,13.28,SANGAT LELAH,Dekat (<30 cm)
705.1,287.0,13.49,SANGAT LELAH,Dekat (<30 cm)
714.7,287.0,13.68,SANGAT LELAH,Dekat (<30 cm)
717.5,287.0,13.73,SANGAT LELAH,Dekat (<30 cm)
714.5,287.0,13.67,SANGAT LELAH,Dekat (<30 cm)
709.4,287.0,13.57,SANGAT LELAH,Dekat (<30 cm)
704.7,287.0,13.48,SANGAT LELAH,Dekat (<30 cm)
699.7,287.0,13.39,SANGAT LELAH,Dekat (<30 cm)
690.8,287.0,13.22,SANGAT LELAH,Dekat (<30 cm)
678.3,287.0,12.98,SANGAT LELAH,Dekat (<30 cm)
666.8,287.0,12.76,SANGAT LELAH,Dekat (<30 cm)
662.2,287.0,12.67,SANGAT LELAH,Dekat (<30 cm)
682.8,288.0,13.11,SANGAT LELAH,Dekat (<30 cm)
721.7,288.0,13.86,SANGAT LELAH,Dekat (<30 cm)
757.5,288.0,14.54,SANGAT LELAH,Dekat (<30 cm)
803.6,288.0,15.43,SANGAT LELAH,Dekat (<30 cm)
841.9,288.0,16.16,SANGAT LELAH,Dekat (<30 cm)
877.1,288.0,16.84,SANGAT LELAH,Dekat (<30 cm)
897.8,288.0,17.24,SANGAT LELAH,Dekat (<30 cm)
904.6,288.0,17.37,SANGAT LELAH,Dekat (<30 cm)
914.0,288.0,17.55,SANGAT LELAH,Dekat (<30 cm)
922.6,288.0,17.71,SANGAT LELAH,Dekat (<30 cm)
942.1,288.0,18.09,SANGAT LELAH,Dekat (<30 cm)
956.3,288.0,18.36,SANGAT LELAH,Dekat (<30 cm)
955.3,289.0,18.41,SANGAT LELAH,Dekat (<30 cm)
954.3,289.0,18.39,SANGAT LELAH,Dekat (<30 cm)
941.1,289.0,18.13,SANGAT LELAH,Dekat (<30 cm)
917.9,289.0,17.69,SANGAT LELAH,Dekat (<30 cm)
888.1,289.0,17.11,SANGAT LELAH,Dekat (<30 cm)
860.8,289.0,16.58,SANGAT LELAH,Dekat (<30 cm)
831.8,289.0,16.03,SANGAT LELAH,Dekat (<30 cm)
804.8,289.0,15.5,SANGAT LELAH,Dekat (<30 cm)
779.9,289.0,15.03,SANGAT LELAH,Dekat (<30 cm)
759.3,289.0,14.63,SANGAT LELAH,Dekat (<30 cm)
742.6,289.0,14.31,SANGAT LELAH,Dekat (<30 cm)
729.8,289.0,14.06,SANGAT LELAH,Dekat (<30 cm)
718.1,290.0,13.88,SANGAT LELAH,Dekat (<30 cm)
710.9,290.0,13.74,SANGAT LELAH,Dekat (<30 cm)
707.7,290.0,13.68,SANGAT LELAH,Dekat (<30 cm)
702.0,290.0,13.57,SANGAT LELAH,Dekat (<30 cm)
696.9,290.0,13.47,SANGAT LELAH,Dekat (<30 cm)
690.3,290.0,13.35,SANGAT LELAH,Dekat (<30 cm)
684.8,290.0,13.24,SANGAT LELAH,Dekat (<30 cm)
679.7,290.0,13.14,SANGAT LELAH,Dekat (<30 cm)
676.0,290.0,13.07,SANGAT LELAH,Dekat (<30 cm)
672.9,290.0,13.01,SANGAT LELAH,Dekat (<30 cm)
668.0,290.0,12.91,SANGAT LELAH,Dekat (<30 cm)
663.4,290.0,12.83,SANGAT LELAH,Dekat (<30 cm)
659.3,291.0,12.79,SANGAT LELAH,Dekat (<30 cm)
660.2,291.0,12.81,SANGAT LELAH,Dekat (<30 cm)
667.5,291.0,12.95,SANGAT LELAH,Dekat (<30 cm)
674.2,291.0,13.08,SANGAT LELAH,Dekat (<30 cm)
684.4,291.0,13.28,SANGAT LELAH,Dekat (<30 cm)
702.4,291.0,13.63,SANGAT LELAH,Dekat (<30 cm)
737.7,291.0,14.31,SANGAT LELAH,Dekat (<30 cm)
770.1,291.0,14.94,SANGAT LELAH,Dekat (<30 cm)
813.7,291.0,15.79,SANGAT LELAH,Dekat (<30 cm)
877.3,291.0,17.02,SANGAT LELAH,Dekat (<30 cm)
935.8,291.0,18.15,SANGAT LELAH,Dekat (<30 cm)
1010.4,291.0,19.6,SANGAT LELAH,Dekat (<30 cm)
1102.9,292.0,21.47,SANGAT LELAH,Dekat (<30 cm)
1209.2,292.0,23.54,SANGAT LELAH,Dekat (<30 cm)
1307.0,292.0,25.44,SANGAT LELAH,Dekat (<30 cm)
1398.5,292.0,27.22,SANGAT LELAH,Dekat (<30 cm)
1487.0,292.0,28.95,SANGAT LELAH,Dekat (<30 cm)
1565.8,292.0,30.48,SANGAT LELAH,Dekat (<30 cm)
1638.3,292.0,31.89,SANGAT LELAH,Dekat (<30 cm)
1689.9,292.0,32.9,SANGAT LELAH,Dekat (<30 cm)
1724.9,292.0,33.58,SANGAT LELAH,Dekat (<30 cm)
1766.6,292.0,34.39,SANGAT LELAH,Dekat (<30 cm)
1804.9,292.0,35.14,SANGAT LELAH,Dekat (<30 cm)
1848.1,292.0,35.98,SANGAT LELAH,Dekat (<30 cm)
1898.8,293.0,37.09,SANGAT LELAH,Dekat (<30 cm)
1957.1,293.0,38.23,SANGAT LELAH,Dekat (<30 cm)
2010.8,293.0,39.28,SANGAT LELAH,Dekat (<30 cm)
2071.4,293.0,40.46,SANGAT LELAH,Dekat (<30 cm)
2130.0,293.0,41.61,SANGAT LELAH,Dekat (<30 cm)
2183.9,293.0,42.66,SANGAT LELAH,Dekat (<30 cm)
2236.3,293.0,43.68,SANGAT LELAH,Dekat (<30 cm)
2285.3,293.0,44.64,SANGAT LELAH,Dekat (<30 cm)
2319.8,293.0,45.31,SANGAT LELAH,Dekat (<30 cm)
2351.6,293.0,45.93,SANGAT LELAH,Dekat (<30 cm)
2381.0,293.0,46.51,SANGAT LELAH,Dekat (<30 cm)
2402.1,293.0,46.92,SANGAT LELAH,Dekat (<30 cm)
2416.1,294.0,47.36,SANGAT LELAH,Dekat (<30 cm)
2429.0,294.0,47.61,SANGAT LELAH,Dekat (<30 cm)
2441.6,294.0,47.86,SANGAT LELAH,Dekat (<30 cm)
2453.4,294.0,48.09,SANGAT LELAH,Dekat (<30 cm)
2468.8,294.0,48.39,SANGAT LELAH,Dekat (<30 cm)
2482.9,294.0,48.67,SANGAT LELAH,Dekat (<30 cm)
2506.3,294.0,49.12,SANGAT LELAH,Dekat (<30 cm)
2538.5,294.0,49.75,SANGAT LELAH,Dekat (<30 cm)
2575.3,294.0,50.48,SANGAT LELAH,Dekat (<30 cm)
2609.2,294.0,51.14,SANGAT LELAH,Dekat (<30 cm)
2647.4,294.0,51.89,SANGAT LELAH,Dekat (<30 cm)
2687.5,294.0,52.68,SANGAT LELAH,Dekat (<30 cm)
2729.5,295.0,53.68,SANGAT LELAH,Dekat (<30 cm)
2768.1,295.0,54.44,SANGAT LELAH,Dekat (<30 cm)
2802.4,295.0,55.11,SANGAT LELAH,Dekat (<30 cm)
2804.2,295.0,55.15,SANGAT LELAH,Dekat (<30 cm)
2774.3,295.0,54.56,SANGAT LELAH,Dekat (<30 cm)
2715.2,295.0,53.4,SANGAT LELAH,Dekat (<30 cm)
2621.0,295.0,51.55,SANGAT LELAH,Dekat (<30 cm)
2509.0,295.0,49.34,SANGAT LELAH,Dekat (<30 cm)
2405.8,295.0,47.31,SANGAT LELAH,Dekat (<30 cm)
2291.1,295.0,45.06,SANGAT LELAH,Dekat (<30 cm)
2171.9,295.0,42.71,SANGAT LELAH,Dekat (<30 cm)
2052.4,295.0,40.36,SANGAT LELAH,Dekat (<30 cm)
1942.5,296.0,38.33,SANGAT LELAH,Dekat (<30 cm)
1830.9,296.0,36.13,SANGAT LELAH,Dekat (<30 cm)
1720.7,296.0,33.96,SANGAT LELAH,Dekat (<30 cm)
1615.5,296.0,31.88,SANGAT LELAH,Dekat (<30 cm)
1518.6,296.0,29.97,SANGAT LELAH,Dekat (<30 cm)
1431.3,296.0,28.25,SANGAT LELAH,Dekat (<30 cm)
1351.0,296.0,26.66,SANGAT LELAH,Dekat (<30 cm)
1273.4,296.0,25.13,SANGAT LELAH,Dekat (<30 cm)
1202.0,296.0,23.72,SANGAT LELAH,Dekat (<30 cm)
1131.3,296.0,22.32,SANGAT LELAH,Dekat (<30 cm)
1063.2,296.0,20.98,SANGAT LELAH,Dekat (<30 cm)
999.5,296.0,19.72,SANGAT LELAH,Dekat (<30 cm)
940.9,297.0,18.63,SANGAT LELAH,Dekat (<30 cm)
886.1,297.0,17.55,SANGAT LELAH,Dekat (<30 cm)
835.8,297.0,16.55,SANGAT LELAH,Dekat (<30 cm)
789.4,297.0,15.63,SANGAT LELAH,Dekat (<30 cm)
747.5,297.0,14.8,SANGAT LELAH,Dekat (<30 cm)
709.2,297.0,14.04,SANGAT LELAH,Dekat (<30 cm)
674.0,297.0,13.35,SANGAT LELAH,Dekat (<30 cm)
641.6,297.0,12.7,SANGAT LELAH,Dekat (<30 cm)
611.6,297.0,12.11,SANGAT LELAH,Dekat (<30 cm)
583.1,297.0,11.55,SANGAT LELAH,Dekat (<30 cm)
